date,warehouse_id,region,orders,shipment_weight,workers,scanner_used,processing_time
2023-09-16,WH_2,West,144,301.2176259629233,12,1,24.27496936185699
2023-09-16,WH_3,North,138,264.20394065747575,11,1,26.127724997438566
2023-09-17,WH_1,North,83,193.10199586820707,6,1,17.333003122186927
2023-09-17,WH_2,East,144,263.771571713612,12,1,19.86300404947739
2023-09-17,WH_3,North,127,329.94934490423753,10,1,19.587787075679998
2023-09-18,WH_1,South,96,169.86538785233685,8,1,21.03061480057876
2023-09-18,WH_2,West,99,187.91247749235757,8,1,30.079077969733646
2023-09-18,WH_3,West,81,150.41727918645805,6,1,17.436019903119416
2023-09-19,WH_1,West,87,153.71371962022482,7,1,20.84805344560389
2023-09-19,WH_2,East,123,211.21409299181687,10,1,29.7954287987366
2023-09-19,WH_3,East,122,254.74351378164198,10,1,23.41314697256253
2023-09-20,WH_1,West,144,287.4406054006302,12,1,28.297858515892536
2023-09-20,WH_2,East,94,164.04552801047302,7,1,24.184934693517047
2023-09-20,WH_3,East,118,321.8672915135595,9,1,25.326224257489592
2023-09-21,WH_1,South,118,324.3992957190714,9,1,27.132967261693075
2023-09-21,WH_2,South,122,299.0349723445051,10,0,37.933150499599485
2023-09-21,WH_3,South,130,331.67316443220705,10,1,27.14220031791399
2023-09-22,WH_1,East,131,255.22937081287836,10,1,20.275565598625246
2023-09-22,WH_2,East,109,258.8027294938188,9,0,32.46148685620121
2023-09-22,WH_3,North,123,313.7081094823465,10,1,22.129513135194834
2023-09-23,WH_1,West,135,337.8247545797543,11,1,23.155576482985936
2023-09-23,WH_2,East,104,176.7657663539488,8,1,26.374965759952293
2023-09-23,WH_3,East,113,266.02184076006796,9,0,28.92360881637984
2023-09-24,WH_1,North,110,179.4423180367488,9,1,22.92369527807542
2023-09-24,WH_2,West,138,383.1297281338428,11,0,25.856273902434552
2023-09-24,WH_3,North,128,309.76487290240436,10,1,31.308874676898537
2023-09-25,WH_1,North,120,312.09423008178464,10,0,34.09858897954363
2023-09-25,WH_2,East,132,226.12157772993461,11,1,20.490805008145042
2023-09-25,WH_3,West,82,218.5669211022742,6,1,29.954633659977567
2023-09-26,WH_1,East,141,324.9675551752684,11,1,28.057101029436517
2023-09-26,WH_2,West,135,229.33534632557604,11,1,22.55272485567395
2023-09-26,WH_3,West,107,209.41545008483095,8,1,18.321197519831564
2023-09-27,WH_1,North,91,212.97800293414986,7,1,24.915917736687817
2023-09-27,WH_2,North,98,213.8613838594538,8,0,37.78883704437016
2023-09-27,WH_3,East,116,220.09119405806186,9,1,23.14175522733004
2023-09-28,WH_1,North,119,237.1807325995077,9,1,19.386794272270865
2023-09-28,WH_2,South,94,274.37144692691896,7,1,22.61888312522217
2023-09-28,WH_3,West,95,220.19674469194726,7,0,26.93887264751993
2023-09-29,WH_1,West,121,212.11984857223467,10,1,30.150821311877426
2023-09-29,WH_2,West,120,276.48586352683657,10,1,27.208859502170476
2023-09-29,WH_3,West,124,214.7074723728046,10,1,24.952140545503273
2023-09-30,WH_1,East,102,247.1587715838496,8,0,30.10817356371991
2023-09-30,WH_2,South,93,140.33109589270364,7,1,33.24377002144583
2023-09-30,WH_3,South,87,149.24076485993115,7,1,30.59964157832556
2023-10-01,WH_1,East,121,251.9029092435716,10,0,38.775057675848444
2023-10-01,WH_2,West,145,308.72850629960544,12,1,21.36647879319249
2023-10-01,WH_3,North,149,335.3982463266249,12,1,30.886182166987737
2023-10-02,WH_1,North,161,460.69286184039123,13,0,35.631475983917
2023-10-02,WH_2,North,159,421.9746263167274,13,1,23.414161526532443
2023-10-02,WH_3,West,171,475.33814977812693,14,0,30.917191374883025
2023-10-03,WH_1,North,185,437.0973912336934,15,1,22.058433234524152
2023-10-03,WH_2,East,147,349.1045606547172,12,1,31.6134179075626
2023-10-03,WH_3,East,183,488.07721511238503,15,1,30.832289085512098
2023-10-04,WH_1,South,175,439.76200393685076,14,1,31.24787267149332
2023-10-04,WH_2,North,175,421.4563778925523,14,1,30.285006901196756
2023-10-04,WH_3,West,154,370.92679816672205,12,0,32.835607585122574
2023-10-05,WH_1,South,118,223.64377126717554,9,1,20.49196641213627
2023-10-05,WH_2,North,163,322.77707814258173,13,1,27.829967160112332
2023-10-05,WH_3,West,181,457.7835279720617,15,1,18.711710217396362
2023-10-06,WH_1,South,152,244.88065849357307,12,0,35.11976333054982
2023-10-06,WH_2,South,181,525.2451209514438,15,1,29.948044166409254
2023-10-06,WH_3,South,204,560.7097872362731,17,1,22.404015509592412
2023-10-07,WH_1,North,149,283.456525436554,12,0,38.21105746436335
2023-10-07,WH_2,East,181,524.8233668926056,15,1,18.44195186071235
2023-10-07,WH_3,West,161,413.0377562350188,13,1,32.567799394335545
2023-10-08,WH_1,North,166,436.55229142818285,13,0,32.47133866964011
2023-10-08,WH_2,West,148,286.06099042637146,12,0,33.52959692935309
2023-10-08,WH_3,South,145,339.1793563341557,12,1,24.427843519259973
2023-10-09,WH_1,East,187,282.9955481069503,15,1,21.734960680243738
2023-10-09,WH_2,North,153,314.86614905344453,12,0,39.270842208040904
2023-10-09,WH_3,West,155,455.26698495383204,12,1,27.85402854945011
2023-10-10,WH_1,North,136,345.68268081352,11,0,35.316406760741806
2023-10-10,WH_2,North,119,328.91328217817926,9,1,25.21359361916562
2023-10-10,WH_3,North,136,295.6536517720557,11,1,19.432526116151525
2023-10-11,WH_1,South,169,440.3221135747633,14,0,26.308104359782586
2023-10-11,WH_2,West,154,258.96249779592733,12,0,35.49165339427165
2023-10-11,WH_3,West,129,253.90417794056606,10,0,32.94461002377514
2023-10-12,WH_1,South,163,323.0626470756593,13,1,24.4397151139217
2023-10-12,WH_2,South,175,459.3049281087024,14,1,29.673244695385918
2023-10-12,WH_3,North,146,394.25632482438755,12,1,31.70214258425911
2023-10-13,WH_1,East,118,300.8646668491067,9,1,21.391073752798345
2023-10-13,WH_2,South,165,493.4174980264853,13,0,36.242477616476066
2023-10-13,WH_3,West,162,308.5714266484638,13,1,17.487190492375966
2023-10-14,WH_1,East,157,327.2676646627236,13,1,19.30135492221004
2023-10-14,WH_2,North,177,449.9125323483002,14,0,34.9536364238016
2023-10-14,WH_3,South,156,328.0719816719929,13,1,19.17526950508383
2023-10-15,WH_1,West,136,312.34075084331397,11,0,35.80440593186715
2023-10-15,WH_2,South,171,406.33403066843425,14,1,24.038208553130765
2023-10-15,WH_3,South,137,219.32325119312262,11,1,21.65720312403297
2023-10-16,WH_1,North,164,288.7701713697108,13,0,28.064152087500155
2023-10-16,WH_2,North,135,221.32826876818316,11,1,27.34507842231984
2023-10-16,WH_3,South,131,248.68630725614088,10,1,19.434136935567448
2023-10-17,WH_1,North,129,316.77495580291134,10,0,25.274375536293007
2023-10-17,WH_2,South,157,332.07977633507636,13,0,27.196904345135447
2023-10-17,WH_3,East,157,241.0575975273411,13,1,22.037790773871972
2023-10-18,WH_1,West,152,450.8574081364343,12,1,26.931444320245063
2023-10-18,WH_2,North,166,269.92489431985257,13,1,29.417972677036715
2023-10-18,WH_3,North,140,328.94935116125123,11,1,29.810163995666905
2023-10-19,WH_1,South,135,393.3916483807915,11,1,21.997775126369547
2023-10-19,WH_2,North,160,348.58363932260863,13,1,20.52672682424288
2023-10-19,WH_3,South,145,235.87348307287755,12,1,18.169815274244478
2023-10-20,WH_1,South,178,504.0554535566614,14,1,24.99605151767741
2023-10-20,WH_2,West,135,241.70363758328276,11,1,33.66078568254198
2023-10-20,WH_3,West,137,293.46165171287635,11,1,26.241857646012463
2023-10-21,WH_1,East,199,367.74397259337167,16,0,39.06898414383199
2023-10-21,WH_2,North,146,359.197445367781,12,0,29.361454771636552
2023-10-21,WH_3,South,153,360.0911794645466,12,0,33.70295405113748
2023-10-22,WH_1,East,132,258.15246110773666,11,1,24.48290523181576
2023-10-22,WH_2,West,179,314.56896669667333,14,1,20.682047305550128
2023-10-22,WH_3,South,130,252.48156414712938,10,1,22.177301065769527
2023-10-23,WH_1,West,202,327.9871668254386,16,1,23.188969118878056
2023-10-23,WH_2,North,136,301.7729864757989,11,0,39.98172175646827
2023-10-23,WH_3,North,140,370.54657187590556,11,0,33.81452841942879
2023-10-24,WH_1,East,184,319.53006948365606,15,1,24.932640491909375
2023-10-24,WH_2,South,133,329.93056991276364,11,1,20.804795720682424
2023-10-24,WH_3,South,159,282.61455532037166,13,1,16.062028622932353
2023-10-25,WH_1,South,151,294.99104974286274,12,1,34.284434925835114
2023-10-25,WH_2,South,205,370.4042890952105,17,1,33.08065704373575
2023-10-25,WH_3,East,165,278.75857863120456,13,1,29.399919021713377
2023-10-26,WH_1,West,120,188.01047144092382,10,0,29.982785486862664
2023-10-26,WH_2,West,127,251.14153736328478,10,1,31.199063654592415
2023-10-26,WH_3,South,192,389.3302549815082,16,1,23.275357606650548
2023-10-27,WH_1,West,173,362.1336963258872,14,1,32.42560810136476
2023-10-27,WH_2,South,178,299.65815340248497,14,0,25.810146478680462
2023-10-27,WH_3,East,135,365.23279733630204,11,1,30.080038570304673
2023-10-28,WH_1,North,153,328.1146821401215,12,0,35.129364802197344
2023-10-28,WH_2,East,183,296.63784812587926,15,1,27.247282815717472
2023-10-28,WH_3,East,194,465.2895582483909,16,0,39.39173690912295
2023-10-29,WH_1,East,170,256.5756047595101,14,0,37.52216496688919
2023-10-29,WH_2,North,187,291.6763044053212,15,1,28.17388898474758
2023-10-29,WH_3,West,182,396.13466980399494,15,1,26.667207954671873
2023-10-30,WH_1,South,149,436.72876071681424,12,1,24.170421004930205
2023-10-30,WH_2,East,155,430.9425982364929,12,1,25.631877603197122
2023-10-30,WH_3,South,186,480.99648547610076,15,1,22.965123963255305
2023-10-31,WH_1,West,194,432.9319935410218,16,1,26.20512124964291
2023-10-31,WH_2,South,175,416.968302390944,14,0,38.626829432277084
2023-10-31,WH_3,West,164,486.5704900041075,13,1,25.47397030024739
2023-11-01,WH_1,South,130,341.7465366482066,10,1,21.517062072274037
2023-11-01,WH_2,South,189,395.3174165956501,15,1,27.511493639904433
2023-11-01,WH_3,West,160,353.8520352545638,13,1,24.809761607006656
2023-11-02,WH_1,North,192,300.66568402246617,16,1,30.924268548703598
2023-11-02,WH_2,East,181,472.87556317830575,15,0,35.62292751656685
2023-11-02,WH_3,South,158,412.2900864051996,13,1,30.97994244333064
2023-11-03,WH_1,North,156,459.953654436421,13,0,25.100917134231192
2023-11-03,WH_2,East,179,506.3292141226142,14,1,26.590943675091403
2023-11-03,WH_3,East,137,244.42978748555868,11,1,27.257998411473814
2023-11-04,WH_1,East,174,479.1028974777581,14,0,25.5653655754627
2023-11-04,WH_2,East,139,321.44903592057625,11,1,30.037771848254476
2023-11-04,WH_3,North,143,277.18116558992676,11,1,28.435387182034273
2023-11-05,WH_1,East,134,210.0583521317942,11,0,29.240952317987123
2023-11-05,WH_2,West,172,384.38485645729514,14,1,30.427957979235316
2023-11-05,WH_3,West,183,375.157423577382,15,1,23.335835827350056
2023-11-06,WH_1,South,174,407.31969961020354,14,1,19.98509403775857
2023-11-06,WH_2,South,135,323.6153674196124,11,0,31.35850669034181
2023-11-06,WH_3,West,122,248.47314027998135,10,0,33.97102410943542
2023-11-07,WH_1,West,157,467.3721439832434,13,1,23.745261548269543
2023-11-07,WH_2,East,157,468.4020688016069,13,1,19.771242835861116
2023-11-07,WH_3,South,125,257.8898272068059,10,0,29.90574260537091
2023-11-08,WH_1,East,163,428.5462935701431,13,1,27.580931460122518
2023-11-08,WH_2,West,140,331.48915494491405,11,1,16.258269635730883
2023-11-08,WH_3,East,201,592.4507570322122,16,0,33.844501070300765
2023-11-09,WH_1,South,131,317.8505961658288,10,0,33.53369955912664
2023-11-09,WH_2,West,179,339.87609328703127,14,0,31.001501802311736
2023-11-09,WH_3,South,178,366.51786002611965,14,1,28.798079051022363
2023-11-10,WH_1,West,146,420.13979668892773,12,1,27.889003685551128
2023-11-10,WH_2,West,164,299.2282527854334,13,1,19.256697188179416
2023-11-10,WH_3,East,130,356.75796895829797,10,0,35.97808654212285
2023-11-11,WH_1,South,119,348.26600613629154,9,1,21.9940850762243
2023-11-11,WH_2,South,131,262.15313465694487,10,1,25.454276163223387
2023-11-11,WH_3,West,143,252.91391539486864,11,1,27.177904913088526
2023-11-12,WH_1,South,131,351.31153986944025,10,0,30.0673755745985
2023-11-12,WH_2,East,162,277.44104562211504,13,1,18.787210624896336
2023-11-12,WH_3,West,177,500.47951428641716,14,1,24.534549330113098
2023-11-13,WH_1,West,172,374.0477751445855,14,1,25.323263713066233
2023-11-13,WH_2,East,145,316.52625382131254,12,1,29.59290979277696
2023-11-13,WH_3,North,183,525.9725622160394,15,0,35.12665273978105
2023-11-14,WH_1,West,146,292.9993625637195,12,1,29.94414643149246
2023-11-14,WH_2,East,187,431.8139735229409,15,0,28.98441276497623
2023-11-14,WH_3,West,164,350.8888217624667,13,1,26.636307075428444
2023-11-15,WH_1,West,184,536.5910034212983,15,0,27.177734364576438
2023-11-15,WH_2,South,184,411.18837927070746,15,1,33.5423586531512
2023-11-15,WH_3,South,140,391.2955177509688,11,0,25.323561454609692
2023-11-16,WH_1,West,161,262.83231884142697,13,1,28.255651825356804
2023-11-16,WH_2,West,186,470.1604329318352,15,1,21.471671062521963
2023-11-16,WH_3,East,129,271.9697381484288,10,0,27.34683257290911
2023-11-17,WH_1,West,192,452.8117298544287,16,1,26.122344364262336
2023-11-17,WH_2,West,141,388.1463606391377,11,1,24.254737814434026
2023-11-17,WH_3,North,141,382.8735572565301,11,1,26.458440082518173
2023-11-18,WH_1,East,199,563.1648300349833,16,1,31.150224597812397
2023-11-18,WH_2,South,203,513.577472290553,16,0,39.51680206855866
2023-11-18,WH_3,East,160,305.8005497066238,13,1,26.403288143738198
2023-11-19,WH_1,South,182,418.52385071849994,15,1,19.58639396228892
2023-11-19,WH_2,East,189,350.7781831609725,15,1,24.57498964972832
2023-11-19,WH_3,East,150,340.93448076514017,12,1,31.029452359642214
2023-11-20,WH_1,East,188,289.6517739442159,15,0,25.730412533924426
2023-11-20,WH_2,East,141,299.9613621920038,11,0,28.217531761455987
2023-11-20,WH_3,West,186,556.1792903265814,15,0,28.458393253726324
2023-11-21,WH_1,West,161,468.0635156180715,13,1,27.119149333479694
2023-11-21,WH_2,North,177,422.0479621440204,14,0,36.73112620766028
2023-11-21,WH_3,South,136,323.932977738762,11,0,38.34074928757578
2023-11-22,WH_1,West,140,320.97187585589626,11,1,27.18304412921344
2023-11-22,WH_2,East,132,288.50769315634545,11,1,19.27319886057494
2023-11-22,WH_3,South,147,269.7452011038874,12,1,16.331556900526422
2023-11-23,WH_1,North,133,272.7762673680272,11,1,33.75960696114855
2023-11-23,WH_2,West,153,365.49703239113586,12,1,31.581266114424857
2023-11-23,WH_3,West,136,305.9554845385627,11,0,35.381468843499526
2023-11-24,WH_1,North,149,257.8574549065288,12,1,28.578341036287014
2023-11-24,WH_2,East,149,370.17214300111874,12,0,26.325011772351246
2023-11-24,WH_3,East,156,251.80584779737026,13,1,30.750335823881635
2023-11-25,WH_1,East,137,386.87155152530784,11,0,38.39625847981298
2023-11-25,WH_2,South,148,287.46083021404445,12,1,21.661050408701175
2023-11-25,WH_3,East,166,373.8853801980058,13,1,24.988324205353926
2023-11-26,WH_1,West,165,276.10157639582735,13,1,29.0387126295777
2023-11-26,WH_2,West,143,421.995437749465,11,0,30.002867555035152
2023-11-26,WH_3,North,177,405.2864831312715,14,1,27.450176033498167
2023-11-27,WH_1,North,135,343.30014714247903,11,1,33.850993291272474
2023-11-27,WH_2,South,174,406.8138416403281,14,1,20.570432897965993
2023-11-27,WH_3,West,134,307.0694618652506,11,0,25.34537407599151
2023-11-28,WH_1,North,133,236.86223782157242,11,1,25.422845800664827
2023-11-28,WH_2,South,146,410.71137026730753,12,0,38.51367150435192
2023-11-28,WH_3,South,133,382.5762730090627,11,1,18.22919563443764
2023-11-29,WH_1,South,137,244.6155296274888,11,0,29.713805832555835
2023-11-29,WH_2,North,158,455.9130410003749,13,1,23.92916366933838
2023-11-29,WH_3,North,144,220.60434020096372,12,0,31.84104700408966
2023-11-30,WH_1,East,154,337.34547326686953,12,1,26.219626240977068
2023-11-30,WH_2,East,133,226.5910593321067,11,1,18.313501226473804
2023-11-30,WH_3,West,177,353.8855072928667,14,1,22.18191071624812
2023-12-01,WH_1,North,151,448.73918247288606,12,0,26.371638857169433
2023-12-01,WH_2,South,170,435.2566956147034,14,1,18.39292263763842
2023-12-01,WH_3,South,185,394.15465623476433,15,1,29.262594286816043
2023-12-02,WH_1,East,171,446.57887546484386,14,1,19.56593356268889
2023-12-02,WH_2,North,198,303.3702202503458,16,1,34.02420238573627
2023-12-02,WH_3,South,139,284.3188307623729,11,0,31.783844873882895
2023-12-03,WH_1,West,156,244.02158386950308,13,1,29.297402515712434
2023-12-03,WH_2,East,163,266.7492029074277,13,1,28.91620482061965
2023-12-03,WH_3,South,135,224.2136858995558,11,1,27.380245035605604
2023-12-04,WH_1,North,186,471.1255101147237,15,1,32.60838097491441
2023-12-04,WH_2,South,177,294.41381187840165,14,1,22.15820531037072
2023-12-04,WH_3,West,180,395.6714849531381,15,1,16.9601864214876
2023-12-05,WH_1,North,175,402.4512966336622,14,0,37.46859129997518
2023-12-05,WH_2,North,185,316.93905903772276,15,1,19.585165865680175
2023-12-05,WH_3,South,161,386.8873676196234,13,1,17.371232578470092
2023-12-06,WH_1,South,121,204.52960607436185,10,1,20.95569678526703
2023-12-06,WH_2,West,165,284.50340442082756,13,0,27.720777295923515
2023-12-06,WH_3,South,155,386.24779470853923,12,0,25.658571922534183
2023-12-07,WH_1,North,116,262.4649132099381,9,1,18.00943380886352
2023-12-07,WH_2,South,134,353.6248539690265,11,1,19.609833480076723
2023-12-07,WH_3,North,152,450.59089601942014,12,1,25.221022113717666
2023-12-08,WH_1,North,143,345.96835735944234,11,0,38.51402542611515
2023-12-08,WH_2,East,134,230.10909687915833,11,1,19.799492882851553
2023-12-08,WH_3,West,119,332.7767321220705,9,1,32.03586594990216
2023-12-09,WH_1,North,132,207.64670811735834,11,0,34.77846460941932
2023-12-09,WH_2,West,183,428.2164408730739,15,1,19.722650145955242
2023-12-09,WH_3,West,136,359.7489798303256,11,1,21.664212931846073
2023-12-10,WH_1,North,161,316.15086030804173,13,0,29.206222882634524
2023-12-10,WH_2,East,134,225.64201425586035,11,1,22.513110532395423
2023-12-10,WH_3,North,190,539.7031730019625,15,1,21.70326938298126
2023-12-11,WH_1,North,127,285.0554626068803,10,1,25.869600666968367
2023-12-11,WH_2,South,177,475.75215244822186,14,1,25.297323881992146
2023-12-11,WH_3,North,163,271.6348263611276,13,1,29.285310165469195
2023-12-12,WH_1,North,171,406.9908255181373,14,1,29.25575879844224
2023-12-12,WH_2,South,123,332.6745397918867,10,1,17.822363495971565
2023-12-12,WH_3,South,189,502.5937173985332,15,1,20.33917102071733
2023-12-13,WH_1,West,203,591.2331360305491,16,1,30.21369730450489
2023-12-13,WH_2,West,179,490.67774940646063,14,0,38.693913447713484
2023-12-13,WH_3,West,148,387.90620623214863,12,1,28.009375568628407
2023-12-14,WH_1,East,154,430.66626492816357,12,1,30.009423761704177
2023-12-14,WH_2,West,165,391.1407847943726,13,0,38.86032859855634
2023-12-14,WH_3,South,178,436.1628454111503,14,1,21.923281307773397
2023-12-15,WH_1,North,160,345.14806868180045,13,1,30.176241344054674
2023-12-15,WH_2,North,153,368.64875026187565,12,1,25.058441175853233
2023-12-15,WH_3,South,193,297.64358472907156,16,1,25.087347435924976
2023-12-16,WH_1,North,144,218.61485453655771,12,1,32.9686717727501
2023-12-16,WH_2,East,152,319.0603838461067,12,1,22.608591112951984
2023-12-16,WH_3,West,130,312.08500518451086,10,1,22.122554031455305
2023-12-17,WH_1,West,175,424.0285238246759,14,0,27.854980239018754
2023-12-17,WH_2,East,123,214.54030305560107,10,0,25.816008839147557
2023-12-17,WH_3,South,167,262.9685485512913,13,1,18.677290035100114
2023-12-18,WH_1,West,125,277.1259089943644,10,1,24.151790332014485
2023-12-18,WH_2,South,203,314.0331658287289,16,1,21.72493191697974
2023-12-18,WH_3,North,147,243.65791790298871,12,0,32.27081653814329
2023-12-19,WH_1,East,203,571.9225275047744,16,1,26.87212341478402
2023-12-19,WH_2,North,121,318.45733208341136,10,1,22.72531841922835
2023-12-19,WH_3,West,144,392.5244321617032,12,1,32.3154702368272
2023-12-20,WH_1,South,154,433.6044115275932,12,0,29.622777309966757
2023-12-20,WH_2,West,186,410.9787490755746,15,1,27.734522710770413
2023-12-20,WH_3,West,175,281.6690418635346,14,1,18.99684636120613
2023-12-21,WH_1,West,149,281.6466299796661,12,1,29.36282445749827
2023-12-21,WH_2,North,136,269.20339833094965,11,1,31.805322383472234
2023-12-21,WH_3,East,176,500.6985373467731,14,1,18.098244141612458
2023-12-22,WH_1,South,137,351.18485304251624,11,1,24.35250552730467
2023-12-22,WH_2,South,166,277.4017818218394,13,1,28.229895875088097
2023-12-22,WH_3,West,141,231.60565684558782,11,1,26.46241444131624
2023-12-23,WH_1,North,155,388.5465786748292,12,1,27.302058785971663
2023-12-23,WH_2,West,169,415.1210528150563,14,1,22.850543645341972
2023-12-23,WH_3,South,180,457.95829648351537,15,0,31.44989485251179
2023-12-24,WH_1,South,169,256.2447110262625,14,1,29.188169243816922
2023-12-24,WH_2,South,121,269.7021815302903,10,1,23.35820939385348
2023-12-24,WH_3,West,161,313.19095843881496,13,1,15.851167108516531
2023-12-25,WH_1,North,164,391.3718554557636,13,1,24.944385815477766
2023-12-25,WH_2,East,143,348.87973217907853,11,1,24.497927132787424
2023-12-25,WH_3,East,183,347.6973320739467,15,1,33.07101424887014
2023-12-26,WH_1,East,169,314.4622946366415,14,1,24.341926476688432
2023-12-26,WH_2,East,143,241.9555418257654,11,1,33.27618416961891
2023-12-26,WH_3,East,187,420.9996337097349,15,1,23.419375617347736
2023-12-27,WH_1,East,142,346.13581758862205,11,1,29.17018962440022
2023-12-27,WH_2,North,150,251.4242277158706,12,1,19.92251993907677
2023-12-27,WH_3,South,194,363.52019121771235,16,0,38.25775530061988
2023-12-28,WH_1,West,190,339.5508235715482,15,1,25.687295029514218
2023-12-28,WH_2,West,145,243.89746926621362,12,0,30.921061391473
2023-12-28,WH_3,North,146,397.34168719712875,12,0,31.140200815400732
2023-12-29,WH_1,South,135,224.98967775006483,11,1,23.989256734979346
2023-12-29,WH_2,East,153,265.21555265577274,12,1,20.152901247795235
2023-12-29,WH_3,East,180,520.6237942067542,15,0,32.839846136163985
2023-12-30,WH_1,South,157,444.4006946000953,13,0,32.22770401896356
2023-12-30,WH_2,North,184,388.51125248993947,15,1,24.85332561595448
2023-12-30,WH_3,South,139,248.52175580373566,11,1,19.224286302071178
2023-12-31,WH_1,East,164,372.7902675876276,13,1,28.74855127736503
2023-12-31,WH_2,North,133,335.04709439090107,11,0,30.873245083558665
2023-12-31,WH_3,North,151,425.5372250995482,12,1,27.84622625761437
2024-01-01,WH_1,East,96,230.13431563029673,8,0,32.05539473022686
2024-01-01,WH_2,North,141,288.58956466371524,11,1,22.598842960985415
2024-01-01,WH_3,South,122,284.67452314842177,10,1,21.798625863901513
2024-01-02,WH_1,North,113,316.6723772207364,9,1,21.29684554464746
2024-01-02,WH_2,West,146,250.43234009953798,12,0,32.71759273289846
2024-01-02,WH_3,South,113,314.741865719539,9,1,26.024759149542305
2024-01-03,WH_1,South,94,243.99299664966026,7,1,29.451102071756473
2024-01-03,WH_2,West,96,209.51811834495618,8,0,28.055483330295097
2024-01-03,WH_3,North,103,223.80300704113526,8,1,18.068815711544172
2024-01-04,WH_1,West,141,372.4671228168739,11,0,32.363671293427295
2024-01-04,WH_2,North,121,274.0934419842892,10,1,20.8416601820609
2024-01-04,WH_3,West,144,364.66260621667163,12,1,24.263874070643308
2024-01-05,WH_1,East,113,177.49397568067215,9,1,28.087102124208975
2024-01-05,WH_2,East,141,277.01621787341435,11,1,26.673057899627366
2024-01-05,WH_3,West,132,242.6516626779885,11,1,19.958915151206956
2024-01-06,WH_1,East,116,282.88696214978006,9,1,22.380431874816264
2024-01-06,WH_2,West,146,287.22730180970393,12,1,21.500822132910077
2024-01-06,WH_3,North,114,313.8577900369664,9,1,26.11764615835564
2024-01-07,WH_1,North,93,207.74343813464932,7,0,26.12479376349991
2024-01-07,WH_2,East,101,166.67913465289226,8,1,16.527959158958268
2024-01-07,WH_3,West,85,225.47701014039887,7,1,23.93741881959626
2024-01-08,WH_1,West,137,383.97376152666504,11,1,19.987350076742082
2024-01-08,WH_2,North,125,277.2532705480132,10,1,20.560197751460866
2024-01-08,WH_3,North,115,190.45985245704605,9,1,25.948240421360342
2024-01-09,WH_1,South,124,290.3234568203813,10,0,36.91247461213112
2024-01-09,WH_2,South,112,171.62868786880912,9,1,23.04390029593346
2024-01-09,WH_3,South,120,261.6234512130496,10,1,33.066584741389825
2024-01-10,WH_1,South,133,212.87492682597252,11,1,25.264304082279146
2024-01-10,WH_2,North,138,273.6923193247992,11,0,39.234115998661025
2024-01-10,WH_3,South,97,168.89473837009484,8,1,25.330695317321954
2024-01-11,WH_1,East,134,303.4084230981696,11,1,25.290978967360445
2024-01-11,WH_2,South,88,223.73609954950015,7,1,20.615481211174522
2024-01-11,WH_3,South,94,196.67319510995003,7,1,19.983254150761248
2024-01-12,WH_1,South,116,328.7254377001683,9,1,21.55965354510623
2024-01-12,WH_2,North,143,336.0370794559009,11,1,32.30802874338749
2024-01-12,WH_3,South,129,362.3320700393378,10,1,31.10008495734099
2024-01-13,WH_1,South,122,266.3092519099417,10,0,39.71704511830474
2024-01-13,WH_2,West,125,215.5173297154417,10,0,27.621451124918686
2024-01-13,WH_3,East,114,277.86629155574497,9,1,31.606980018391447
2024-01-14,WH_1,West,115,280.673258256263,9,1,23.39120430794719
2024-01-14,WH_2,North,82,157.8450556575053,6,1,28.370263013800688
2024-01-14,WH_3,South,115,172.98515611817433,9,0,30.900239350860385
2024-01-15,WH_1,West,119,284.03013634206826,9,1,19.56099741083047
2024-01-15,WH_2,South,114,319.65774654822314,9,0,28.600097296132585
2024-01-15,WH_3,East,91,239.70331191479332,7,0,28.936202840652292
2024-01-16,WH_1,South,117,329.5631110287754,9,1,28.889160154258555
2024-01-16,WH_2,West,123,344.8676197483147,10,1,19.894732591902102
2024-01-16,WH_3,West,84,250.2650322745244,7,0,30.55443767215257
2024-01-17,WH_1,West,80,155.91342557218198,6,0,37.69223346868761
2024-01-17,WH_2,South,102,275.0295904280481,8,1,17.487060495504146
2024-01-17,WH_3,West,87,251.194259170731,7,0,35.49614641048846
2024-01-18,WH_1,South,101,240.20713359432324,8,1,21.900565675399953
2024-01-18,WH_2,West,94,156.57982871735842,7,0,29.51356924097172
2024-01-18,WH_3,North,93,204.0468446167662,7,0,25.242292749752313
2024-01-19,WH_1,West,137,371.9965255364201,11,1,23.610128269466372
2024-01-19,WH_2,East,105,262.8562797667042,8,1,25.51237446404012
2024-01-19,WH_3,West,120,199.1569832744359,10,0,39.01103807326877
2024-01-20,WH_1,North,120,255.22460537445806,10,1,21.090717395665088
2024-01-20,WH_2,West,100,241.7525488572894,8,1,27.974996140071347
2024-01-20,WH_3,East,131,357.1490410811942,10,1,29.03740745164171
2024-01-21,WH_1,West,123,364.8556755216822,10,1,23.392284839492994
2024-01-21,WH_2,North,128,351.86360279010086,10,1,24.891566921161406
2024-01-21,WH_3,East,82,173.35366773108757,6,0,39.09206922272567
2024-01-22,WH_1,East,109,203.29363403401538,9,1,30.974963104562853
2024-01-22,WH_2,East,147,334.4093184702266,12,1,29.48259484726953
2024-01-22,WH_3,North,82,212.01088931561208,6,1,18.546722194052087
2024-01-23,WH_1,South,117,202.86373149930952,9,0,28.63541662014447
2024-01-23,WH_2,North,89,252.65763013438226,7,1,24.537183533216975
